Cidade;Unidade;Ano;Mês;Tipo de Copo;Quantidade;;
Uberlândia;Comisso Permanente de Sindicância e Inquérito Administrativo;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;3;;
Uberlândia;Comisso Permanente de Sindicância e Inquérito Administrativo;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;3;;
Uberlândia;Comisso Permanente de Sindicância e Inquérito Administrativo;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;4;;
Uberlândia;Comisso Permanente de Sindicância e Inquérito Administrativo;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Comisso Permanente de Sindicância e Inquérito Administrativo;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Comisso Permanente de Sindicância e Inquérito Administrativo;2023;Março;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Comisso Permanente de Sindicância e Inquérito Administrativo;2023;Abril;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Comisso Permanente de Sindicância e Inquérito Administrativo;2023;Maio;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Comisso Permanente de Sindicância e Inquérito Administrativo;2023;Junho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Comisso Permanente de Sindicância e Inquérito Administrativo;2023;Julho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Comisso Permanente de Sindicância e Inquérito Administrativo;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Comisso Permanente de Sindicância e Inquérito Administrativo;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Comisso Permanente de Sindicância e Inquérito Administrativo;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Comisso Permanente de Sindicância e Inquérito Administrativo;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Comisso Permanente de Sindicância e Inquérito Administrativo;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Médica;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Médica;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Médica;2023;Março;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;2;;
Uberlândia;Coordenaço da Comisso de Residência Médica;2023;Abril;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Médica;2023;Maio;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;2;;
Uberlândia;Coordenaço da Comisso de Residência Médica;2023;Junho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;6;;
Uberlândia;Coordenaço da Comisso de Residência Médica;2023;Julho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Médica;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Médica;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Médica;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;4;;
Uberlândia;Coordenaço da Comisso de Residência Médica;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Médica;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Médica;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Médica;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Médica;2023;Março;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Médica;2023;Abril;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Médica;2023;Maio;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Médica;2023;Junho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Médica;2023;Julho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Médica;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Médica;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Médica;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Médica;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Médica;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Multiprofissional e Uniprofissional em Saúde;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Multiprofissional e Uniprofissional em Saúde;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Multiprofissional e Uniprofissional em Saúde;2023;Março;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Multiprofissional e Uniprofissional em Saúde;2023;Abril;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Multiprofissional e Uniprofissional em Saúde;2023;Maio;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Multiprofissional e Uniprofissional em Saúde;2023;Junho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;2;;
Uberlândia;Coordenaço da Comisso de Residência Multiprofissional e Uniprofissional em Saúde;2023;Julho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Multiprofissional e Uniprofissional em Saúde;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Multiprofissional e Uniprofissional em Saúde;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Multiprofissional e Uniprofissional em Saúde;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Multiprofissional e Uniprofissional em Saúde;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;10;;
Uberlândia;Coordenaço da Comisso de Residência Multiprofissional e Uniprofissional em Saúde;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Multiprofissional e Uniprofissional em Saúde;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Multiprofissional e Uniprofissional em Saúde;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Multiprofissional e Uniprofissional em Saúde;2023;Março;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Multiprofissional e Uniprofissional em Saúde;2023;Abril;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Multiprofissional e Uniprofissional em Saúde;2023;Maio;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Multiprofissional e Uniprofissional em Saúde;2023;Junho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;1;;
Uberlândia;Coordenaço da Comisso de Residência Multiprofissional e Uniprofissional em Saúde;2023;Julho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Multiprofissional e Uniprofissional em Saúde;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Multiprofissional e Uniprofissional em Saúde;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Multiprofissional e Uniprofissional em Saúde;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Multiprofissional e Uniprofissional em Saúde;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço da Comisso de Residência Multiprofissional e Uniprofissional em Saúde;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço de Extenso do Instituto de Letras e Linguística;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço de Extenso do Instituto de Letras e Linguística;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço de Extenso do Instituto de Letras e Linguística;2023;Março;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço de Extenso do Instituto de Letras e Linguística;2023;Abril;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço de Extenso do Instituto de Letras e Linguística;2023;Maio;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço de Extenso do Instituto de Letras e Linguística;2023;Junho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;4;;
Uberlândia;Coordenaço de Extenso do Instituto de Letras e Linguística;2023;Julho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço de Extenso do Instituto de Letras e Linguística;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço de Extenso do Instituto de Letras e Linguística;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço de Extenso do Instituto de Letras e Linguística;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço de Extenso do Instituto de Letras e Linguística;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;4;;
Uberlândia;Coordenaço de Extenso do Instituto de Letras e Linguística;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço de Extenso do Instituto de Letras e Linguística;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço de Extenso do Instituto de Letras e Linguística;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço de Extenso do Instituto de Letras e Linguística;2023;Março;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço de Extenso do Instituto de Letras e Linguística;2023;Abril;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço de Extenso do Instituto de Letras e Linguística;2023;Maio;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço de Extenso do Instituto de Letras e Linguística;2023;Junho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço de Extenso do Instituto de Letras e Linguística;2023;Julho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço de Extenso do Instituto de Letras e Linguística;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço de Extenso do Instituto de Letras e Linguística;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço de Extenso do Instituto de Letras e Linguística;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço de Extenso do Instituto de Letras e Linguística;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço de Extenso do Instituto de Letras e Linguística;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Monte Carmelo;Coordenaço do Curso de Graduaço em Agronomia - Monte Carmelo;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Monte Carmelo;Coordenaço do Curso de Graduaço em Agronomia - Monte Carmelo;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Monte Carmelo;Coordenaço do Curso de Graduaço em Agronomia - Monte Carmelo;2023;Março;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Monte Carmelo;Coordenaço do Curso de Graduaço em Agronomia - Monte Carmelo;2023;Abril;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Monte Carmelo;Coordenaço do Curso de Graduaço em Agronomia - Monte Carmelo;2023;Maio;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Monte Carmelo;Coordenaço do Curso de Graduaço em Agronomia - Monte Carmelo;2023;Junho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Monte Carmelo;Coordenaço do Curso de Graduaço em Agronomia - Monte Carmelo;2023;Julho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Monte Carmelo;Coordenaço do Curso de Graduaço em Agronomia - Monte Carmelo;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;10;;
Monte Carmelo;Coordenaço do Curso de Graduaço em Agronomia - Monte Carmelo;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Monte Carmelo;Coordenaço do Curso de Graduaço em Agronomia - Monte Carmelo;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Monte Carmelo;Coordenaço do Curso de Graduaço em Agronomia - Monte Carmelo;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Monte Carmelo;Coordenaço do Curso de Graduaço em Agronomia - Monte Carmelo;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Monte Carmelo;Coordenaço do Curso de Graduaço em Agronomia - Monte Carmelo;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Monte Carmelo;Coordenaço do Curso de Graduaço em Agronomia - Monte Carmelo;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Monte Carmelo;Coordenaço do Curso de Graduaço em Agronomia - Monte Carmelo;2023;Março;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Monte Carmelo;Coordenaço do Curso de Graduaço em Agronomia - Monte Carmelo;2023;Abril;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Monte Carmelo;Coordenaço do Curso de Graduaço em Agronomia - Monte Carmelo;2023;Maio;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Monte Carmelo;Coordenaço do Curso de Graduaço em Agronomia - Monte Carmelo;2023;Junho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Monte Carmelo;Coordenaço do Curso de Graduaço em Agronomia - Monte Carmelo;2023;Julho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Monte Carmelo;Coordenaço do Curso de Graduaço em Agronomia - Monte Carmelo;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;10;;
Monte Carmelo;Coordenaço do Curso de Graduaço em Agronomia - Monte Carmelo;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Monte Carmelo;Coordenaço do Curso de Graduaço em Agronomia - Monte Carmelo;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Monte Carmelo;Coordenaço do Curso de Graduaço em Agronomia - Monte Carmelo;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Monte Carmelo;Coordenaço do Curso de Graduaço em Agronomia - Monte Carmelo;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Ciências Sociais;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Ciências Sociais;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Ciências Sociais;2023;Março;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Ciências Sociais;2023;Abril;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Ciências Sociais;2023;Maio;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Ciências Sociais;2023;Junho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Ciências Sociais;2023;Julho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Ciências Sociais;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Ciências Sociais;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Ciências Sociais;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Ciências Sociais;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Ciências Sociais;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Ciências Sociais;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Ciências Sociais;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Ciências Sociais;2023;Março;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Ciências Sociais;2023;Abril;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Ciências Sociais;2023;Maio;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Ciências Sociais;2023;Junho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Ciências Sociais;2023;Julho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Ciências Sociais;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Ciências Sociais;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Ciências Sociais;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Ciências Sociais;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Ciências Sociais;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Dança;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Dança;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Dança;2023;Março;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Dança;2023;Abril;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Dança;2023;Maio;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Dança;2023;Junho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Dança;2023;Julho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Dança;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Dança;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Dança;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Dança;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Dança;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Dança;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Dança;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso de Graduaço em Dança;2023;Março;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
