Cidade;Unidade;Ano;Mês;Quantidade;;
Uberlândia;Secretaria da Diretoria do Instituto de Química;2023;Agosto;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Química;2023;Setembro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Química;2023;Outubro;30;;
Uberlândia;Secretaria da Diretoria do Instituto de Química;2023;Novembro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Química;2023;Dezembro;0;;
Uberlândia;Secretaria da Diretoria Geral do Hospital Odontológico;2023;Janeiro;0;;
Uberlândia;Secretaria da Diretoria Geral do Hospital Odontológico;2023;Fevereiro;0;;
Uberlândia;Secretaria da Diretoria Geral do Hospital Odontológico;2023;Março;0;;
Uberlândia;Secretaria da Diretoria Geral do Hospital Odontológico;2023;Abril;0;;
Uberlândia;Secretaria da Diretoria Geral do Hospital Odontológico;2023;Maio;0;;
Uberlândia;Secretaria da Diretoria Geral do Hospital Odontológico;2023;Junho;0;;
Uberlândia;Secretaria da Diretoria Geral do Hospital Odontológico;2023;Julho;0;;
Uberlândia;Secretaria da Diretoria Geral do Hospital Odontológico;2023;Agosto;0;;
Uberlândia;Secretaria da Diretoria Geral do Hospital Odontológico;2023;Setembro;0;;
Uberlândia;Secretaria da Diretoria Geral do Hospital Odontológico;2023;Outubro;0;;
Uberlândia;Secretaria da Diretoria Geral do Hospital Odontológico;2023;Novembro;0;;
Uberlândia;Secretaria da Diretoria Geral do Hospital Odontológico;2023;Dezembro;50;;
Uberlândia;Secretaria da Faculdade de Gesto e Negócios;2023;Janeiro;0;;
Uberlândia;Secretaria da Faculdade de Gesto e Negócios;2023;Fevereiro;0;;
Uberlândia;Secretaria da Faculdade de Gesto e Negócios;2023;Março;0;;
Uberlândia;Secretaria da Faculdade de Gesto e Negócios;2023;Abril;0;;
Uberlândia;Secretaria da Faculdade de Gesto e Negócios;2023;Maio;0;;
Uberlândia;Secretaria da Faculdade de Gesto e Negócios;2023;Junho;0;;
Uberlândia;Secretaria da Faculdade de Gesto e Negócios;2023;Julho;0;;
Uberlândia;Secretaria da Faculdade de Gesto e Negócios;2023;Agosto;0;;
Uberlândia;Secretaria da Faculdade de Gesto e Negócios;2023;Setembro;0;;
Uberlândia;Secretaria da Faculdade de Gesto e Negócios;2023;Outubro;0;;
Uberlândia;Secretaria da Faculdade de Gesto e Negócios;2023;Novembro;20;;
Uberlândia;Secretaria da Faculdade de Gesto e Negócios;2023;Dezembro;0;;
Uberlândia;Secretaria da Prefeitura Universitária;2023;Janeiro;15;;
Uberlândia;Secretaria da Prefeitura Universitária;2023;Fevereiro;3;;
Uberlândia;Secretaria da Prefeitura Universitária;2023;Março;0;;
Uberlândia;Secretaria da Prefeitura Universitária;2023;Abril;0;;
Uberlândia;Secretaria da Prefeitura Universitária;2023;Maio;13;;
Uberlândia;Secretaria da Prefeitura Universitária;2023;Junho;0;;
Uberlândia;Secretaria da Prefeitura Universitária;2023;Julho;4;;
Uberlândia;Secretaria da Prefeitura Universitária;2023;Agosto;11;;
Uberlândia;Secretaria da Prefeitura Universitária;2023;Setembro;0;;
Uberlândia;Secretaria da Prefeitura Universitária;2023;Outubro;42;;
Uberlândia;Secretaria da Prefeitura Universitária;2023;Novembro;0;;
Uberlândia;Secretaria da Prefeitura Universitária;2023;Dezembro;0;;
Uberlândia;Secretaria da Pró-Reitoria de Pesquisa e Pós-Graduaço;2023;Janeiro;0;;
Uberlândia;Secretaria da Pró-Reitoria de Pesquisa e Pós-Graduaço;2023;Fevereiro;0;;
Uberlândia;Secretaria da Pró-Reitoria de Pesquisa e Pós-Graduaço;2023;Março;4;;
Uberlândia;Secretaria da Pró-Reitoria de Pesquisa e Pós-Graduaço;2023;Abril;0;;
Uberlândia;Secretaria da Pró-Reitoria de Pesquisa e Pós-Graduaço;2023;Maio;0;;
Uberlândia;Secretaria da Pró-Reitoria de Pesquisa e Pós-Graduaço;2023;Junho;0;;
Uberlândia;Secretaria da Pró-Reitoria de Pesquisa e Pós-Graduaço;2023;Julho;0;;
Uberlândia;Secretaria da Pró-Reitoria de Pesquisa e Pós-Graduaço;2023;Agosto;4;;
Uberlândia;Secretaria da Pró-Reitoria de Pesquisa e Pós-Graduaço;2023;Setembro;0;;
Uberlândia;Secretaria da Pró-Reitoria de Pesquisa e Pós-Graduaço;2023;Outubro;0;;
Uberlândia;Secretaria da Pró-Reitoria de Pesquisa e Pós-Graduaço;2023;Novembro;0;;
Uberlândia;Secretaria da Pró-Reitoria de Pesquisa e Pós-Graduaço;2023;Dezembro;0;;
Uberlândia;Secretaria do Coordenaço do Curso de Graduaço em Artes Visuais;2023;Janeiro;0;;
Uberlândia;Secretaria do Coordenaço do Curso de Graduaço em Artes Visuais;2023;Fevereiro;0;;
Uberlândia;Secretaria do Coordenaço do Curso de Graduaço em Artes Visuais;2023;Março;0;;
Uberlândia;Secretaria do Coordenaço do Curso de Graduaço em Artes Visuais;2023;Abril;0;;
Uberlândia;Secretaria do Coordenaço do Curso de Graduaço em Artes Visuais;2023;Maio;0;;
Uberlândia;Secretaria do Coordenaço do Curso de Graduaço em Artes Visuais;2023;Junho;0;;
Uberlândia;Secretaria do Coordenaço do Curso de Graduaço em Artes Visuais;2023;Julho;0;;
Uberlândia;Secretaria do Coordenaço do Curso de Graduaço em Artes Visuais;2023;Agosto;7;;
Uberlândia;Secretaria do Coordenaço do Curso de Graduaço em Artes Visuais;2023;Setembro;1;;
Uberlândia;Secretaria do Coordenaço do Curso de Graduaço em Artes Visuais;2023;Outubro;0;;
Uberlândia;Secretaria do Coordenaço do Curso de Graduaço em Artes Visuais;2023;Novembro;0;;
Uberlândia;Secretaria do Coordenaço do Curso de Graduaço em Artes Visuais;2023;Dezembro;0;;
Uberlândia;Secretaria Geral;2023;Janeiro;0;;
Uberlândia;Secretaria Geral;2023;Fevereiro;2;;
Uberlândia;Secretaria Geral;2023;Março;0;;
Uberlândia;Secretaria Geral;2023;Abril;6;;
Uberlândia;Secretaria Geral;2023;Maio;0;;
Uberlândia;Secretaria Geral;2023;Junho;0;;
Uberlândia;Secretaria Geral;2023;Julho;0;;
Uberlândia;Secretaria Geral;2023;Agosto;0;;
Uberlândia;Secretaria Geral;2023;Setembro;4;;
Uberlândia;Secretaria Geral;2023;Outubro;3;;
Uberlândia;Secretaria Geral;2023;Novembro;0;;
Uberlândia;Secretaria Geral;2023;Dezembro;0;;
Uberlândia;Setor de Arquivo Acadêmico;2023;Janeiro;0;;
Uberlândia;Setor de Arquivo Acadêmico;2023;Fevereiro;10;;
Uberlândia;Setor de Arquivo Acadêmico;2023;Março;0;;
Uberlândia;Setor de Arquivo Acadêmico;2023;Abril;0;;
Uberlândia;Setor de Arquivo Acadêmico;2023;Maio;0;;
Uberlândia;Setor de Arquivo Acadêmico;2023;Junho;5;;
Uberlândia;Setor de Arquivo Acadêmico;2023;Julho;0;;
Uberlândia;Setor de Arquivo Acadêmico;2023;Agosto;0;;
Uberlândia;Setor de Arquivo Acadêmico;2023;Setembro;0;;
Uberlândia;Setor de Arquivo Acadêmico;2023;Outubro;0;;
Uberlândia;Setor de Arquivo Acadêmico;2023;Novembro;0;;
Uberlândia;Setor de Arquivo Acadêmico;2023;Dezembro;0;;
Uberlândia;Setor de Limpeza Umuarama;2023;Janeiro;0;;
Uberlândia;Setor de Limpeza Umuarama;2023;Fevereiro;4;;
Uberlândia;Setor de Limpeza Umuarama;2023;Março;0;;
Uberlândia;Setor de Limpeza Umuarama;2023;Abril;0;;
Uberlândia;Setor de Limpeza Umuarama;2023;Maio;0;;
Uberlândia;Setor de Limpeza Umuarama;2023;Junho;4;;
Uberlândia;Setor de Limpeza Umuarama;2023;Julho;0;;
Uberlândia;Setor de Limpeza Umuarama;2023;Agosto;0;;
Uberlândia;Setor de Limpeza Umuarama;2023;Setembro;0;;
Uberlândia;Setor de Limpeza Umuarama;2023;Outubro;4;;
Uberlândia;Setor de Limpeza Umuarama;2023;Novembro;0;;
Uberlândia;Setor de Limpeza Umuarama;2023;Dezembro;0;;
Uberlândia;Setor de Matrícula;2023;Janeiro;0;;
Uberlândia;Setor de Matrícula;2023;Fevereiro;0;;
Uberlândia;Setor de Matrícula;2023;Março;0;;
Uberlândia;Setor de Matrícula;2023;Abril;5;;
Uberlândia;Setor de Matrícula;2023;Maio;0;;
Uberlândia;Setor de Matrícula;2023;Junho;0;;
Uberlândia;Setor de Matrícula;2023;Julho;0;;
Uberlândia;Setor de Matrícula;2023;Agosto;0;;
Uberlândia;Setor de Matrícula;2023;Setembro;0;;
Uberlândia;Setor de Matrícula;2023;Outubro;0;;
Uberlândia;Setor de Matrícula;2023;Novembro;0;;
Uberlândia;Setor de Matrícula;2023;Dezembro;0;;
Uberlândia;Setor de Perícia em Saúde;2023;Janeiro;5;;
Uberlândia;Setor de Perícia em Saúde;2023;Fevereiro;0;;
Uberlândia;Setor de Perícia em Saúde;2023;Março;0;;
Uberlândia;Setor de Perícia em Saúde;2023;Abril;0;;
Uberlândia;Setor de Perícia em Saúde;2023;Maio;0;;
Uberlândia;Setor de Perícia em Saúde;2023;Junho;0;;
Uberlândia;Setor de Perícia em Saúde;2023;Julho;0;;
Uberlândia;Setor de Perícia em Saúde;2023;Agosto;0;;
Uberlândia;Setor de Perícia em Saúde;2023;Setembro;10;;
Uberlândia;Setor de Perícia em Saúde;2023;Outubro;0;;
Uberlândia;Setor de Perícia em Saúde;2023;Novembro;0;;
Uberlândia;Setor de Perícia em Saúde;2023;Dezembro;0;;
Uberlândia;Setor de Pessoal Umuarama;2023;Janeiro;0;;
Uberlândia;Setor de Pessoal Umuarama;2023;Fevereiro;0;;
Uberlândia;Setor de Pessoal Umuarama;2023;Março;6;;
Uberlândia;Setor de Pessoal Umuarama;2023;Abril;0;;
Uberlândia;Setor de Pessoal Umuarama;2023;Maio;0;;
Uberlândia;Setor de Pessoal Umuarama;2023;Junho;0;;
Uberlândia;Setor de Pessoal Umuarama;2023;Julho;0;;
Uberlândia;Setor de Pessoal Umuarama;2023;Agosto;0;;
Uberlândia;Setor de Pessoal Umuarama;2023;Setembro;0;;
Uberlândia;Setor de Pessoal Umuarama;2023;Outubro;10;;
Uberlândia;Setor de Pessoal Umuarama;2023;Novembro;0;;
Uberlândia;Setor de Pessoal Umuarama;2023;Dezembro;0;;
Uberlândia;Setor de Protocolo;2023;Janeiro;6;;
Uberlândia;Setor de Protocolo;2023;Fevereiro;0;;
Uberlândia;Setor de Protocolo;2023;Março;0;;
Uberlândia;Setor de Protocolo;2023;Abril;0;;
Uberlândia;Setor de Protocolo;2023;Maio;6;;
Uberlândia;Setor de Protocolo;2023;Junho;0;;
Uberlândia;Setor de Protocolo;2023;Julho;0;;
Uberlândia;Setor de Protocolo;2023;Agosto;6;;
Uberlândia;Setor de Protocolo;2023;Setembro;0;;
Uberlândia;Setor de Protocolo;2023;Outubro;4;;
Uberlândia;Setor de Protocolo;2023;Novembro;2;;
Uberlândia;Setor de Protocolo;2023;Dezembro;0;;
Uberlândia;Setor de Saúde Suplementar;2023;Janeiro;0;;
Uberlândia;Setor de Saúde Suplementar;2023;Fevereiro;0;;
Uberlândia;Setor de Saúde Suplementar;2023;Março;0;;
Uberlândia;Setor de Saúde Suplementar;2023;Abril;0;;
Uberlândia;Setor de Saúde Suplementar;2023;Maio;0;;
Uberlândia;Setor de Saúde Suplementar;2023;Junho;0;;
Uberlândia;Setor de Saúde Suplementar;2023;Julho;0;;
Uberlândia;Setor de Saúde Suplementar;2023;Agosto;0;;
Uberlândia;Setor de Saúde Suplementar;2023;Setembro;0;;
Uberlândia;Setor de Saúde Suplementar;2023;Outubro;0;;
Uberlândia;Setor de Saúde Suplementar;2023;Novembro;5;;
Uberlândia;Setor de Saúde Suplementar;2023;Dezembro;0;;
Uberlândia;Setor Especializado em Engenharia de Segurança no Trabalho;2023;Janeiro;0;;
Uberlândia;Setor Especializado em Engenharia de Segurança no Trabalho;2023;Fevereiro;0;;
Uberlândia;Setor Especializado em Engenharia de Segurança no Trabalho;2023;Março;0;;
Uberlândia;Setor Especializado em Engenharia de Segurança no Trabalho;2023;Abril;0;;
Uberlândia;Setor Especializado em Engenharia de Segurança no Trabalho;2023;Maio;2;;
Uberlândia;Setor Especializado em Engenharia de Segurança no Trabalho;2023;Junho;0;;
Uberlândia;Setor Especializado em Engenharia de Segurança no Trabalho;2023;Julho;0;;
Uberlândia;Setor Especializado em Engenharia de Segurança no Trabalho;2023;Agosto;0;;
Uberlândia;Setor Especializado em Engenharia de Segurança no Trabalho;2023;Setembro;0;;
Uberlândia;Setor Especializado em Engenharia de Segurança no Trabalho;2023;Outubro;0;;
Uberlândia;Setor Especializado em Engenharia de Segurança no Trabalho;2023;Novembro;0;;
Uberlândia;Setor Especializado em Engenharia de Segurança no Trabalho;2023;Dezembro;0;;
Uberlândia;Setor Posto Avançado Santa Mônica;2023;Janeiro;0;;
Uberlândia;Setor Posto Avançado Santa Mônica;2023;Fevereiro;0;;
Uberlândia;Setor Posto Avançado Santa Mônica;2023;Março;10;;
Uberlândia;Setor Posto Avançado Santa Mônica;2023;Abril;0;;
Uberlândia;Setor Posto Avançado Santa Mônica;2023;Maio;2;;
Uberlândia;Setor Posto Avançado Santa Mônica;2023;Junho;0;;
Uberlândia;Setor Posto Avançado Santa Mônica;2023;Julho;0;;
Uberlândia;Setor Posto Avançado Santa Mônica;2023;Agosto;4;;
Uberlândia;Setor Posto Avançado Santa Mônica;2023;Setembro;0;;
Uberlândia;Setor Posto Avançado Santa Mônica;2023;Outubro;0;;
Uberlândia;Setor Posto Avançado Santa Mônica;2023;Novembro;0;;
Uberlândia;Setor Posto Avançado Santa Mônica;2023;Dezembro;0;;
Uberlândia;Sistema de Bibliotecas;2023;Janeiro;2;;
Uberlândia;Sistema de Bibliotecas;2023;Fevereiro;12;;
Uberlândia;Sistema de Bibliotecas;2023;Março;0;;
Uberlândia;Sistema de Bibliotecas;2023;Abril;0;;
Uberlândia;Sistema de Bibliotecas;2023;Maio;10;;
Uberlândia;Sistema de Bibliotecas;2023;Junho;10;;
Uberlândia;Sistema de Bibliotecas;2023;Julho;0;;
Uberlândia;Sistema de Bibliotecas;2023;Agosto;9;;
Uberlândia;Sistema de Bibliotecas;2023;Setembro;0;;
Uberlândia;Sistema de Bibliotecas;2023;Outubro;10;;
Uberlândia;Sistema de Bibliotecas;2023;Novembro;0;;
Uberlândia;Sistema de Bibliotecas;2023;Dezembro;15;;
